temperature,humidity,heart_rate,skin_conductivity,emotion
33.20535425285721,72.42800186858898,110.14814131968957,8.495778115903258,Stressed
23.610082376559422,68.24751834360197,67.92731524136683,2.041950023439,Sad
32.78317992056714,82.99084855304372,107.33742964708911,8.057529406349925,Stressed
27.476465157971425,51.92784932920067,122.21944630819635,8.54006100090534,Workout
19.224354448424485,75.64813716989606,60.0,2.0425360971865993,Sad
19.204121925440447,53.62896711734966,62.72651041341785,2.338188862832982,Sad
27.69492853413645,60.84792678540465,130.60948842856936,6.977485743965647,Workout
23.272359588122097,53.347790904767706,68.8256736080073,0.5,Calm
31.180411227154657,67.26252943591933,140.0,7.071641468631102,Workout
19.668487190506728,50.76308408516283,62.322613497382605,1.5230145490628313,Sad
27.33854581845025,65.44160840211933,102.3699605156998,8.343076321478648,Stressed
21.88096020450125,58.06336975184364,75.083698810475,5.376901149818398,Happy
18.15572978327463,54.13345446659511,63.08566983033235,2.0922157701988424,Calm
28.42876948236863,48.89975283880981,81.85302294083665,4.07015591774409,Happy
21.367447100042533,43.643636819969544,74.57006040795326,0.863415301647326,Calm
22.595059993157598,53.99722248683742,89.03100185624108,4.48917373250742,Happy
19.294387690913226,44.8129053285623,76.28981978949582,3.7814200511866263,Calm
22.281277935577364,50.35775811884541,86.85264090993448,5.560448848992293,Happy
35.0,56.157317154292514,107.892174929424,8.443625491055373,Stressed
20.06608994724457,52.2856918788668,85.58987998139892,2.327939753205747,Happy
23.883197969546593,44.736701241227834,68.629438309393,2.2637115882873506,Calm
34.07281579580093,61.84183401465614,132.32432266442584,9.27708433662094,Workout
32.83488583493771,64.3328371460847,126.46068631404101,7.491708909423771,Workout
21.790057078596895,76.51806328688679,65.202802201004,1.7538094368204877,Sad
31.053469760824882,48.46462058613288,110.39704319166445,9.127172049849424,Stressed
27.00004008093758,46.43231267643996,82.92502748560918,3.663515782610524,Happy
21.284081859043287,49.54697312718797,69.49583218699662,1.7184687133468424,Calm
18.539360273683936,52.45753826123112,68.11500118742232,0.5,Calm
28.18735361617792,61.67160855049355,138.47834453306558,6.5878288478546265,Workout
21.66387567013973,50.13082458840051,78.0999704508708,1.3859940332211034,Calm
23.893661602648212,62.02856468791859,126.50799588118178,6.711001477197341,Stressed
23.867601271467844,50.882590651741076,92.31246746076856,2.678607528220076,Happy
24.60189300992133,65.81505513541745,114.48391045339501,7.848609191082761,Stressed
31.401986553215888,76.30192739087187,140.0,6.474659052294073,Workout
22.191410021075917,42.40833014106961,76.68791718731528,2.0816342340900156,Calm
29.214465231913067,62.73317075374304,140.0,7.1234061250973095,Workout
26.999531250487504,49.335625492052564,75.02180982271219,2.561620618912176,Calm
18.92457276430448,49.636619777851394,74.86420117213379,2.4559060379966517,Calm
25.319712167338583,55.096183619280495,87.73711280452618,5.637281289305577,Happy
28.5267881539485,66.80002378905702,137.13395979397694,7.120689177296207,Workout
24.423562312932113,61.15181982140503,140.0,4.527126073120696,Workout
23.428390633332388,53.092601986108356,89.13157035183583,3.9780150694686447,Happy
18.0,67.6719378094908,60.0,1.6472313075379463,Sad
21.755077165516408,59.69653532535046,60.0,1.717254628557932,Sad
27.019688179788346,54.84232413154502,119.41416283593333,7.012744516972735,Workout
21.86264934183984,51.441468405378444,75.2369732489566,1.8507278033251202,Calm
20.791307106123647,48.936140168627944,68.24365249878478,0.7467531628576844,Calm
20.92886517913756,70.45742443688779,60.0,2.844122838148774,Sad
21.660653608668035,42.44892047343626,67.76359499840704,2.5256207878895873,Calm
28.582989073471396,49.91566745487983,136.53185092398112,5.945042412573022,Workout
24.519749311305993,50.392318868387875,87.3386872463632,4.396765392752677,Happy
21.717394787350532,61.23796022797565,67.715658910269,1.3501595257443995,Sad
30.314526194320667,63.32634354473377,118.8543998190676,6.715928973392357,Workout
21.533716757418553,67.42844126736755,64.76969920341459,1.3064639034269896,Sad
21.00223809201674,49.778773848957236,84.5681931260068,3.8175560101017574,Happy
22.49326066784833,41.405868765844374,76.68480587401065,2.7541297032450034,Happy
24.26554235205056,66.8737468218097,86.55829720439502,7.4149605650528425,Stressed
21.569591914716387,71.21381454213078,64.54071170800862,2.047950006648657,Sad
21.01837203736248,66.96620512100107,71.6033331000529,0.879436833750665,Sad
27.15707670298895,60.34775041220908,133.33241560505542,5.826152611469629,Workout
30.992825956646605,77.79757951292166,98.2212304760835,8.631314212210414,Stressed
23.984587360761928,66.37874974936315,62.83043983876629,1.379281624155081,Sad
26.81971172872023,64.87386371815887,136.11353624832333,7.229163695907287,Workout
28.07770735271885,65.00529995651709,113.77885550393667,7.70527239638615,Stressed
19.494306124111326,82.93142617255528,108.37617702935347,8.76496452123392,Stressed
25.40712715262201,74.9215146444735,111.81320882867597,10.0,Stressed
19.551829549740937,52.734825557408854,64.92369090453906,1.5237119414980165,Sad
29.047619053681874,69.58685534710024,113.85449224272928,9.863116176666159,Workout
20.481517911611643,53.76941585026055,89.05149501940281,3.851799026433949,Happy
29.159306308794985,61.41885821699262,101.88957556610393,8.293071182363617,Stressed
22.87145046854104,49.139196574568906,69.88360662332309,2.7613127636927732,Calm
21.975576220412858,47.932874997287215,74.04752844542391,4.399005694927543,Calm
27.907178394861003,54.429873228231,109.16648014681037,10.0,Stressed
33.88041516544222,34.59676148534595,122.7628093419292,4.941717830227885,Workout
21.232049148901964,53.749430297981306,85.96040663171755,4.574321789183207,Happy
18.0,52.321499527457775,65.48713152714774,1.4648270896879596,Sad
26.31556592261169,69.96195586705274,123.9624964213034,6.95933753269951,Workout
22.067671211070326,60.14816217433969,66.24454222531098,1.4435654857097369,Sad
26.705682591759764,58.6737957969099,93.8003819360289,4.22826371507538,Happy
27.475801956353685,66.68626521502243,126.48024804524192,8.13107631706951,Stressed
24.169944469449725,72.89019204874232,123.83477817428172,7.167988766313401,Stressed
23.032312169734514,57.105703700057084,61.334036042827734,1.9786872716575439,Sad
31.15967326586726,53.258039801804664,132.55599073057508,9.327682941531327,Workout
22.80595569395025,43.71671942153366,76.26780567561775,1.8667554328383027,Calm
24.985988635401377,49.90890754018137,73.09473210677726,2.6628475785085106,Calm
19.268446310389848,57.16259949225215,75.80236266590553,2.180044457590263,Calm
24.616663892447736,59.42133312727578,66.75752399136772,0.8450408237502173,Sad
21.58585017743835,52.98668605883864,65.38591808973958,2.640214019685649,Calm
31.33526739715725,52.16238999527682,107.03253548117091,7.900332857033947,Stressed
18.0,67.3986081390559,60.0,0.5188031148973103,Sad
20.82172399505926,47.0973400644257,74.81174541261876,2.3589965999120164,Calm
29.509138783488297,70.9406831498464,140.0,7.430029523772989,Workout
26.117804641501685,38.67862945867913,89.28031897345814,3.6635271181781324,Happy
24.19919967024309,65.4919134183157,123.26753005022873,7.752003605729668,Stressed
19.83702792160701,48.676933821833046,73.58946651632967,3.5835864305512537,Calm
21.468221967255843,50.870204190419145,70.3549228368585,2.6607263301276878,Calm
26.444738864960396,50.89238180653718,127.2395767648949,7.9094847048562045,Workout
19.309412099001435,67.8723537356176,65.2106707557238,1.1211579210058304,Sad
19.76095042091792,47.28346741167239,69.68744784814227,2.856159079412687,Calm
23.892150889724604,44.41202157894172,68.50878481757438,3.0094121649025594,Calm
29.58366444985322,61.48934299957215,123.36696562778988,6.9617348035189055,Workout
22.872260100891314,51.79522837986611,93.98434037415178,4.051836606818931,Happy
19.97907622535032,39.80303484372752,73.3594545314202,3.039151822439601,Calm
24.973555494173354,39.784121911336484,78.66261959869139,6.056553099805877,Happy
18.0,50.53632392804136,60.0,1.1808559958869302,Sad
21.551700335270944,48.223976681815195,84.8930805006969,5.407343420620264,Happy
34.9996218907968,71.13931627260625,137.53372456076406,6.805420579893366,Workout
21.947470582570407,51.649692923158625,60.0,1.6964486272385522,Sad
20.66434441481942,53.175886137185266,61.78155988340079,4.076967997148502,Calm
20.66194082193291,61.6640935287669,60.0,1.096839337842737,Sad
28.036242452670148,63.426406589861486,131.97491039921397,7.341791672728234,Workout
30.475481827460175,69.63167270553286,133.9864093110237,7.112003345972558,Workout
18.0,68.38476005872727,69.87619212118,2.2510363747336988,Sad
27.351624121588916,63.81474181125387,121.63441669096838,7.925431073914749,Workout
24.79848762443899,50.54810794256279,87.86249721553285,3.8472414646426225,Happy
23.111047542890542,54.37090673029705,87.48848548325273,4.97344620867438,Happy
19.313974308570312,51.19238989264465,74.22052925484165,2.0723880066581564,Calm
27.363527968173113,43.22926644690999,118.66985902391392,5.992548734224682,Workout
29.149737443563964,58.12139225495591,137.81848234140074,7.769834215359767,Workout
20.57511466516064,43.014644397820966,72.26870767053484,5.12821047475275,Happy
24.459330407768412,74.1133404492707,63.42108331720129,1.7466312697719406,Sad
18.0,83.45918171841309,125.93381068348907,7.57219029746529,Stressed
23.760831902495596,51.69423274642489,64.55783931507789,1.0952384224332714,Calm
30.42872173741936,74.78278437390057,120.03164190387527,9.159480853888882,Stressed
22.818978219562887,59.84640089647566,70.95758712966227,0.7612576295052584,Calm
28.013725470441667,35.58755750762618,98.47898919010233,7.4223648264272,Stressed
34.669119658312,68.77751237846616,104.94952380772668,9.982548237275509,Stressed
23.393096411355643,50.183181916565346,60.0,1.7308923862915062,Sad
23.911496811135482,55.716850011063585,84.77581433201732,3.811328774517964,Happy
21.215328328647747,45.08447988764291,71.24560128138697,1.9680066634124915,Calm
19.473597822245765,48.11038348948686,65.2344262630785,3.1335829889004523,Calm
24.946998635777618,78.0289273538848,138.20246076061537,6.872732696260567,Workout
19.26848928138603,46.999504658181095,62.343490513752066,1.7019512986621512,Sad
30.723114590102988,73.75801309189849,123.79482265575982,5.507074394726553,Workout
21.056228425950476,63.844776232666234,62.561906033354916,1.5615857885305515,Sad
18.56007351725946,50.84002239390716,64.50388159002487,1.9124283485125138,Sad
24.173401807365714,63.62263139853099,98.96419717622659,8.488782680431422,Stressed
35.0,57.22911909000345,106.97182145799556,7.370194399397174,Stressed
26.72233550014836,77.16935151290483,114.51631409144682,7.504749165124099,Stressed
35.0,65.78713000766915,133.57990297069907,5.042902672379098,Workout
32.00082996030569,61.92281276193117,130.84608751904165,4.750343841369676,Workout
25.30969901934814,43.44873954149482,62.21485871285781,1.7312132807725837,Sad
28.316807380952632,72.0955149779921,125.01063609229695,7.130845209980356,Stressed
22.67845807011042,50.087195539921,63.97746324684723,2.6425437640774683,Calm
26.372440392258554,51.85754033415216,129.2989627451353,9.213005895790834,Workout
22.249429590427894,48.04803672414585,85.5936384855107,5.702495754526572,Happy
23.24661563157437,48.890450928407525,71.26596749522533,1.3428536814531395,Calm
23.431144086319005,50.27920676268697,72.03069853467194,1.3774609342183468,Calm
31.39382678078172,58.21235441370157,124.67633608138446,6.94038430824482,Workout
26.294109598333833,53.51835317328086,72.8699980917517,0.8268966183510515,Calm
23.826531966263452,45.917923522060846,68.61249926093406,1.5751652638075049,Calm
21.641527861797705,78.3564384951152,62.279330103560675,1.630393669328383,Sad
31.762392135255855,64.56336003682024,131.19724155228775,5.667615102595138,Workout
26.573636118179763,49.612782890402215,83.34615716906985,4.869129597849756,Happy
28.47625899087803,83.65670503340522,119.88447642069113,7.396949529272569,Workout
22.561681731100876,50.58546337090378,96.51501800138841,8.74964913626254,Stressed
31.001697531982824,62.633423371408426,131.9601306042548,9.80473935529512,Workout
25.678386448998033,63.11904445691123,132.2129789217929,10.0,Workout
20.62329929836679,42.98861060261367,68.30413024389563,0.7158553545929527,Calm
27.886825071118835,52.51296996394358,130.67791630522322,6.1564920162861085,Workout
20.755047576881562,47.75427821725866,65.36845554617706,1.2678944160714831,Calm
18.0,66.5130480854379,61.48201446119033,0.7745355359089782,Sad
28.406115221821356,80.50742082501354,108.17804303465203,8.020035284362718,Stressed
31.135203930882682,57.760805909782746,104.2777199674672,8.7414973529308,Stressed
25.314733698922744,53.12746642314348,92.1067229560372,3.566348330509938,Happy
23.708912442577752,41.82473186412888,88.75814197636161,3.947887390372555,Happy
24.445139941417885,51.95741573199988,94.06041244674311,3.2335151507210576,Happy
21.048268492659297,50.53239107995268,84.03078339591578,4.1581319439112585,Happy
26.892202246062432,68.47298790710596,126.03931873579478,5.659290101487564,Stressed
21.750681185811764,59.05143781625979,67.44860108782771,1.8792290233580602,Calm
23.59901997431995,47.892163308723205,84.88386309606175,5.327941271232968,Happy
35.0,76.95570775322645,116.18373820417187,7.275115261203987,Stressed
22.345770903241288,54.917091914816424,63.23539488673619,3.856002227219216,Calm
27.89597343012511,61.34799059728378,132.98612630374592,7.0887238649620015,Workout
23.084691192386256,49.210309702631996,84.77402439397667,4.269745208224001,Happy
26.720508523487986,64.79076925657967,118.57351753408699,9.025230003994348,Stressed
20.25351849436595,53.36875072595214,69.84897254659327,2.3259914860230197,Calm
29.553293946005535,62.326672257208145,120.57015586024008,7.877353909005871,Stressed
18.0,61.37665979652943,61.941871398956444,0.9743948551955741,Sad
24.290399658442297,59.692613891776176,70.41929966527823,1.7600043001817682,Sad
32.50816826409247,65.3400260534958,140.0,5.512775791735212,Workout
23.594074143165884,58.91036338559733,72.03462135760785,1.6497467894232016,Calm
22.175549095248247,53.96713012144593,73.27635640458645,1.7651848826600216,Calm
21.998174510137805,44.04258985737326,70.04347601868623,2.0084397919248915,Calm
24.115475100130652,39.09226445448047,95.17931418403026,3.6494806976242793,Happy
18.128127019047696,54.65757951955658,75.1075776756359,2.7848880964574816,Calm
27.308238215503113,73.80028558749541,105.31650164390544,7.497990395753833,Stressed
29.748664607667077,77.07638043836022,105.83124275616426,8.628190905630431,Stressed
29.29641768848078,48.9976153432918,104.04527310799841,7.967924524725116,Stressed
22.434143250033856,56.428412241959286,65.706992059141,1.3869132241524726,Sad
19.86360031277783,45.121668680601196,60.0,1.2921544795416922,Sad
28.52909998796713,69.93127205822113,133.7218991833825,4.512412883670448,Workout
25.749130391404403,50.02927430124906,134.5072726375621,5.472929136936495,Workout
18.0,48.16334703728265,71.56628461407563,0.8370018693822963,Sad
29.81109643260099,72.19120227865385,112.72473051226838,8.266759764394298,Stressed
21.17508281065055,43.03591812125248,74.53414401775095,1.8494192389520148,Sad
20.868593848910177,52.329579719221066,75.3939448335968,2.3577434604898553,Calm
18.0,76.19447014253264,67.51099894189086,0.9006500587571095,Sad
22.888659850963442,50.20294098338348,64.28573597523201,1.7209221514947681,Calm
22.136919843783126,69.11107859843179,119.90175810742102,7.693813871720512,Stressed
30.6536117939665,61.299833101900916,113.0088571960055,9.93977031119258,Stressed
18.0,70.81948545270455,60.0,1.5888708131903702,Sad
24.461083565411723,49.92925199077283,80.70866510814399,5.963990858792661,Happy
23.669287324945593,73.3945850267848,117.0094814512199,6.984324664649952,Stressed
28.284545444222644,73.40219813195534,112.20954742400158,7.595929606270235,Stressed
25.865877435093203,47.75442190246085,85.35089168199376,5.531873869694015,Happy
31.951351694917143,44.36768891009907,120.057696481776,8.074489126376932,Workout
23.009767790383446,44.28439713152046,91.35280102844965,4.506873597157762,Happy
21.62140211287694,50.267689843441644,75.33865162072692,1.070223031413191,Calm
23.91026026500558,50.37177271453554,74.84362074065302,0.7075826730367067,Calm
23.867992446122358,51.29918839722122,73.9321745599861,1.2559801673603328,Calm
23.51689261211861,54.85018112504419,84.56443775692938,3.0715556151887213,Happy
30.13772417552279,71.16764701279025,102.340215060508,7.728483160899007,Stressed
22.631192599609864,73.62083149766816,101.252621957344,7.914532848305157,Stressed
31.08792425417078,39.675351676460004,122.36085222339588,5.5131806836872554,Workout
21.433755011167058,52.62595708120721,66.26836749627869,1.3274449078994854,Sad
21.269473775633564,45.55947114762505,81.2313710869304,4.420021915560178,Happy
29.930526226234914,78.28792291887859,123.3694254108695,4.661271327329544,Workout
25.290653898150342,74.97517878653647,106.56316601007973,6.626054256138437,Stressed
31.230753994118874,47.724304364448514,120.28955575930634,6.25996256535009,Workout
23.86040671609806,49.2613348053155,82.94223137707115,4.008653450674511,Happy
24.336695088373865,65.56400383030282,60.04387003624113,2.2847776866570007,Sad
21.299160798333936,52.034159461219005,67.69036433192582,1.0380552737020536,Calm
23.733811937561704,50.37270561790456,88.82967295402511,4.465308148580793,Happy
23.960896651711074,77.16053128414545,129.99748353066002,5.462898250893269,Workout
21.877467730630084,52.95892743910135,65.59211014473377,3.0756174598777517,Calm
19.494144536268596,66.22639098892978,71.92657357337588,1.097890203843806,Sad
23.308866554268285,52.77605629227278,91.3716627642928,3.4385716070712187,Happy
24.311514951881584,51.87184916833402,80.28204970327404,4.485696424462363,Happy
25.327293508313243,49.181327930212525,85.60449192126966,4.43684281851528,Happy
20.83415599198495,56.54864346317931,77.15052349895801,1.2713129416016837,Calm
19.627252638752218,44.9076445388647,74.55372642463506,1.2706880221898156,Calm
30.139168299981,55.18698560369882,118.11846778654306,5.951998648904724,Workout
22.01996378585962,51.05417064603013,72.66351250052523,1.4392868691261158,Calm
35.0,55.5584394325071,120.77917255281767,9.46087504072155,Stressed
24.641754502700834,52.9810199593546,87.50283048847213,3.291219627348368,Happy
22.8860600785499,47.40236596271749,69.8101168211791,2.025569262825523,Calm
19.63341971023372,63.353003796970754,60.199226335248355,1.8177182985988733,Sad
20.76612809293088,47.6340632270807,65.61753084485738,1.1427677235994549,Sad
29.408218595312615,61.8259296258635,121.56037117016655,6.70936018202285,Workout
22.95245915119727,65.80157198203156,121.74715851112674,8.053724666518752,Stressed
29.198288029561112,62.692627801017565,98.55045257274689,7.757380806759858,Stressed
28.93726911398404,46.78514989090141,116.66929011595937,6.981451122104744,Stressed
34.914880446525466,50.92307858263449,132.48059422146468,5.344425815419153,Workout
23.004312871261686,41.59599289449047,89.96152361082038,5.219553413004556,Happy
24.75815079106837,66.50664718623126,103.52854860161398,8.337258580887296,Stressed
18.0,68.36016604696863,67.17807414286989,1.3835029050691174,Sad
29.934317502712304,56.3184424205616,136.7371352183339,4.757274826948674,Workout
22.58021372905304,59.875515562736695,86.70982724159066,4.376667776830933,Happy
18.0,51.86493521584965,66.39866713020285,1.6324555524332225,Sad
32.700565078850694,74.97958674259299,121.81919233804793,9.859432718001926,Stressed
18.5944704626522,76.94967312726409,67.6401379508556,2.6587654967564305,Sad
34.275173904045104,59.5978518368225,97.71783744124002,8.268104758676404,Stressed
24.640236036386113,53.81939706135182,108.91928851191908,9.070336531474362,Stressed
24.06264375841185,65.18257606873513,132.1583431989775,5.070635710133985,Workout
18.542451570818926,38.111517647813415,67.72112556462358,0.5,Calm
27.32005426828023,80.80154841094898,113.7955473363159,8.678393188307826,Stressed
26.834837160895308,58.833107210197134,133.48349109604854,6.435520338596016,Workout
22.797839606553488,62.28627030811733,126.79623665303058,7.895872354138608,Stressed
23.962067703573247,54.526803601039255,91.64756394679966,5.914700610412842,Happy
35.0,66.74432112048717,111.71329528699185,6.648602847082277,Stressed
28.764237767885756,54.52605998376365,137.43281288357193,7.5461547987967625,Workout
21.951811349005474,51.90791340872783,80.89540914822098,5.51805577147858,Happy
30.544864828351816,73.61113009318832,106.3858799207624,9.274092578508947,Stressed
26.298108555851375,80.65288350563347,119.13340615414609,7.619907263028735,Stressed
22.989183147157505,51.1659316941084,69.83877142505405,0.9350702029858378,Calm
27.960215433030434,85.20895429496377,121.32163039975212,7.836556629753279,Stressed
20.97030832709627,53.98378001516255,65.87159271245245,1.6641932031463442,Sad
24.534374640238926,42.995072018624505,78.32487059666889,5.451316075160739,Happy
35.0,75.9175592346144,104.52331444352745,8.526330473674296,Stressed
24.19186242936599,44.37752356373401,87.42369533410573,5.1996301634758755,Happy
30.741849816697904,77.17532151140755,130.5236805002137,6.248211593030346,Workout
24.68946720270616,50.53632260051323,75.62504968259263,0.5,Calm
22.832978977472415,52.756279805996364,72.3332991613241,1.2858054407484791,Sad
28.073883445782403,50.25904972245745,134.72246129121163,8.113214565445974,Workout
33.691790202680814,58.06022604460759,140.0,8.569656177439088,Workout
20.93006468229629,50.6911059316735,74.26348667074687,2.006527293983573,Calm
18.692666286284563,59.575656553804315,76.587911173478,2.4134351436579236,Calm
30.162653567363947,47.44107738199661,133.26560270638916,7.023965991182149,Workout
32.79434899898082,76.76804202192669,140.0,7.768602082382221,Workout
20.16014604613449,52.608277537763996,68.64441214595239,1.1086030662289805,Sad
33.392469195392415,58.4428829460651,120.00198115357703,7.68098330509779,Stressed
26.568674649096764,76.34872887940946,112.97671734839686,6.64212309248819,Stressed
27.38209914806308,69.61459135851037,67.8374534319939,2.4543311708058337,Sad
26.73782508251152,52.17497881595979,81.1460429731104,4.472708841680124,Happy
24.484299951691717,54.845398992580996,89.6163700024819,4.88252051689149,Happy
20.57383101059403,54.14953308937531,67.11061083711152,1.0316036411437612,Calm
22.533111593216265,54.90242611857238,67.77117382251713,1.8215369462425595,Calm
18.28200914349098,53.21886235937306,69.37760891706603,2.6261459792740167,Calm
18.0,67.71902936419137,65.2861827647138,2.024122061951057,Sad
27.68051045309886,76.47837591514113,112.64513521595853,8.698848439495702,Workout
20.22610981491172,50.59192189628772,79.55752207784269,5.735347263532031,Happy
23.280389350321677,48.989971193239384,68.79711664178551,3.3670555359191305,Calm
18.0,68.36383131654522,69.73934504975162,1.017211267838298,Sad
25.334292157467544,56.029845539015994,82.11855803569887,4.6244292973608205,Happy
26.78927698356748,55.14688541563418,87.90631689083506,4.089841622787792,Happy
31.234888645268924,59.74225494317748,129.55439213939664,7.549632889573664,Workout
22.06839724206593,80.9111549127425,112.16964251691834,7.51728513603109,Stressed
22.426569385889586,44.9309426058318,79.69035790915453,3.4757318762622216,Happy
23.770255578064507,46.90335247142938,88.29293579545778,4.044138400886968,Happy
23.584976339899686,73.21758384431247,65.95126210035758,1.6413215358856361,Sad
22.942241085681097,48.26141193278241,71.84866766764296,1.7449705481737823,Calm
29.399010236638517,69.39941391947437,112.40393064730088,9.148431506585082,Stressed
35.0,55.769765969811054,126.0591956486037,7.5432906171942875,Stressed
30.392534494097752,64.86853355617735,125.64498952017836,4.654847318298804,Workout
23.79452506613699,44.228254293250856,69.02308766220757,0.7602038187266407,Calm
21.782763731067348,51.53229086490893,70.31916196794312,0.9991907770920574,Calm
24.66170939030785,49.979140849075556,91.90571009699575,7.397764509367616,Happy
31.172595955656888,77.08450305966616,139.347131332115,6.066276508062692,Workout
28.922945645139613,50.1651640820885,89.49726048584225,3.43716573600339,Happy
28.35281023756585,58.6276426441512,136.78287489435058,7.034976238568299,Workout
28.21526147434874,44.971445760036154,97.9606339486126,2.9112353231570225,Happy
33.64316743565353,48.9346529824314,121.33077871181476,9.977041940156465,Workout
21.27975573066581,51.55041700232362,68.04688184646449,1.2952931233337437,Calm
20.32739055169975,53.89529150707722,74.44521787070107,3.1445657248306293,Calm
21.048005827089817,43.22699170044435,67.00060245998732,1.132997061829937,Calm
22.551908678164974,41.15662640277874,74.55643768781802,1.966571371368582,Calm
25.656389178312864,57.749228618931944,118.30325470918524,9.22429743558516,Stressed
30.71891087228394,71.40063733980527,125.94098639338337,8.553450570287993,Workout
18.0,63.908775931565614,60.0,1.4912189144571375,Sad
23.29077387186265,53.09103578592318,75.4770807812437,4.405342156663999,Happy
23.004867269006475,45.93336356039398,63.7333660062495,2.4796305762953352,Calm
22.002656591129192,51.397174803392815,74.79313891506804,1.6142577858554676,Calm
23.364737122849373,50.922750934502595,88.22216572608501,3.20195321587242,Happy
35.0,70.44614313023423,120.11094834736899,7.442640286322482,Stressed
24.359939440906725,61.70911391617504,89.2462172163896,3.590828189314383,Happy
28.885059059096694,89.11481089042552,121.15105926407617,8.57339922463013,Stressed
32.91758383108466,45.627411935798094,127.85945696711201,6.84113471386085,Workout
28.460142777871056,52.88410160003573,123.08954563395974,7.633853562185559,Workout
28.736897671405455,70.09946875628577,118.39546685312868,7.856483561784886,Stressed
25.85292555915963,79.90938450872731,115.32626091004337,7.619026968858526,Stressed
23.722418574717917,59.825039375872365,78.82340063236998,4.0094595541446605,Happy
20.07404626594918,62.002735963813116,69.45925634069201,0.7068473541433898,Sad
24.678393940996894,62.895392179263084,123.66713323005507,8.129106832927203,Workout
33.79404220065757,61.00304829902058,126.71053533501453,3.9127836297901406,Workout
21.78381298033643,53.19047997555856,70.50704433519881,2.855091354582577,Calm
31.656702565460876,46.472278130501536,123.46142567420398,6.236134107397144,Workout
18.093734480835636,48.41185789846551,66.07024423430286,1.555965707652281,Sad
30.919472709195265,42.462181461839414,122.75378731727504,8.953641244396024,Workout
24.05799417571349,50.004396009692506,74.24057604236864,3.156041339159785,Calm
18.952028772279895,80.25336487168727,64.25613642324207,1.9572963922725937,Sad
19.401387756784274,55.334978982969524,86.7969665195057,3.2030887630747333,Happy
21.332246440892085,30.0,67.44516980790385,1.33218188442781,Sad
18.0067831208101,65.2642848215353,64.34021531760277,2.2767781865346546,Sad
27.65297327710652,63.91115871892231,104.98620533213244,7.81796529239237,Stressed
24.383576381888002,49.535539916065154,68.7736808907688,1.3948412652986923,Sad
21.541001511801625,30.885557165232797,73.28873253677553,2.9536715662549202,Sad
19.349194298189218,53.494769920281776,69.6764789680036,2.3058206852895338,Calm
22.190887337352326,54.026797945848266,68.26802395482291,0.5,Calm
22.745143585247753,75.22624182588085,112.47347340122708,6.518457070306618,Stressed
